No;DateTime;Rad;T;Dep;AirT;WindSpeed;TimeSampl;Date;PO4;NO3;NH4;DOC;DIC;Cph;DW;DO
1665;04.03.2013 16:00;229,807;5,36;1,022;2,9;2,8;;;;;;;;;;
1666;04.03.2013 16:30;306,469;5,36;1,023;3;2,7;;;;;;;;;;
1667;04.03.2013 17:00;161,598;5,37;1,024;2,7;1,9;;;;;;;;;;
1668;04.03.2013 17:30;111,442;5,36;1,025;2,6;2,6;;;;;;;;;;
1669;04.03.2013 18:00;46,0314;5,37;1,026;2,1;1,3;;;;;;;;;;
1670;04.03.2013 18:30;4,7562;5,37;1,027;1,5;1,1;;;;;;;;;;
1671;04.03.2013 19:00;-3,29509;5,38;1,027;1,2;3,2;;;;;;;;;;
1672;04.03.2013 19:30;-3,60196;5,38;1,028;0,8;1,7;;;;;;;;;;
1673;04.03.2013 20:00;-3,15729;5,39;1,03;0,5;2,6;;;;;;;;;;
1674;04.03.2013 20:30;-3,62107;5,39;1,031;0,1;1,8;;;;;;;;;;
1675;04.03.2013 21:00;-3,58285;5,38;1,032;-0,1;2,2;;;;;;;;;;
1676;04.03.2013 21:30;-3,45287;5,39;1,032;-0,4;1,9;;;;;;;;;;
1677;04.03.2013 22:00;-3,48616;5,38;1,033;-0,6;1;;;;;;;;;;
1678;04.03.2013 22:30;-3,06725;5,4;1,035;-0,8;1,8;;;;;;;;;;
1679;04.03.2013 23:00;-3,3637;5,38;1,037;-1,1;1,7;;;;;;;;;;
1680;04.03.2013 23:30;-3,43897;5,39;1,038;-1,4;2,5;;;;;;;;;;
1681;04.04.2013 00:00;-3,55738;5,39;1,04;-1,7;2;;;;;;;;;;
1682;04.04.2013 00:30;-3,23516;5,39;1,041;-1,8;2,7;;;;;;;;;;
1683;04.04.2013 01:00;-3,25022;5,39;1,038;-2;2,3;;;;;;;;;;
1684;04.04.2013 01:30;-2,69901;5,35;1,036;-1,8;3,5;;;;;;;;;;
1685;04.04.2013 02:00;-3,13181;5,32;1,034;-1,8;1,4;;;;;;;;;;
1686;04.04.2013 02:30;-3,03222;5,29;1,031;-1,8;2;;;;;;;;;;
1687;04.04.2013 03:00;-3,05799;5,26;1,027;-1,8;2,2;;;;;;;;;;
1688;04.04.2013 03:30;-3,15323;5,18;1,026;-2;1,8;;;;;;;;;;
1689;04.04.2013 04:00;-2,19296;5,16;1,022;-1,9;2;;;;;;;;;;
1690;04.04.2013 04:30;-1,01151;5,14;1,019;-1,6;2,5;;;;;;;;;;
1691;04.04.2013 05:00;-2,35016;5,09;1,017;-1,7;1,9;;;;;;;;;;
1692;04.04.2013 05:30;0,400668;5,01;1,016;-1,6;1,9;;;;;;;;;;
1693;04.04.2013 06:00;17,2394;4,97;1,014;-1,4;1,6;;;;;;;;;;
1694;04.04.2013 06:30;53,4006;4,96;1,012;-1;1,2;;;;;;;;;;
1695;04.04.2013 07:00;95,1696;4,99;1,01;-0,5;0,7;;;;;;;;;;
1696;04.04.2013 07:30;131,781;4,96;1,009;-0,2;1,1;;;;;;;;;;
1697;04.04.2013 08:00;109,842;4,99;1,009;0;1,8;;;;;;;;;;
1698;04.04.2013 08:30;169,746;4,92;1,011;0,1;4;;;;;;;;;;
1699;04.04.2013 09:00;240,206;4,89;1,011;0,7;4,1;;;;;;;;;;
1700;04.04.2013 09:30;295,603;4,88;1,013;1,1;3,7;;;;;;;;;;
1701;04.04.2013 10:00;155,367;4,87;1,013;1,5;4,5;;;;;;;;;;
1702;04.04.2013 10:30;153,865;4,85;1,013;1,5;5,2;;;;;;;;;;
1703;04.04.2013 11:00;309,342;5,01;1,011;1,6;3,9;;;;;;;;;;
1704;04.04.2013 11:30;259,044;5,05;1,01;1,9;4;;;;;;;;;;
1705;04.04.2013 12:00;268,172;5,05;1,01;2,1;2,9;;;;;;;;;;
1706;04.04.2013 12:30;183,762;5,07;1,009;2,1;3,8;;;;;;;;;;
1707;04.04.2013 13:00;139,057;5,05;1,009;2,1;2,9;;;;;;;;;;
1708;04.04.2013 13:30;113,311;5,05;1,008;1,9;3,8;;;;;;;;;;
1709;04.04.2013 14:00;157,948;5,02;1,008;1,7;2,3;;;;;;;;;;
1710;04.04.2013 14:30;130,905;5,03;1,007;1,7;3,2;;;;;;;;;;
1711;04.04.2013 15:00;108,483;5,04;1,005;1,6;3,1;;;;;;;;;;
1712;04.04.2013 15:30;68,1193;5,05;1,003;1,7;2,4;;;;;;;;;;
1713;04.04.2013 16:00;73,5562;5,07;1,001;1,7;3,1;;;;;;;;;;
1714;04.04.2013 16:30;39,6213;5,08;0,998;1,4;3,2;;;;;;;;;;
1715;04.04.2013 17:00;24,5458;5,09;0,996;1,2;3,6;;;;;;;;;;
1716;04.04.2013 17:30;19,6597;5,08;0,995;1,1;2,9;;;;;;;;;;
1717;04.04.2013 18:00;10,741;5,09;0,993;0,9;2,7;;;;;;;;;;
1718;04.04.2013 18:30;2,53747;5,09;0,99;1;1,8;;;;;;;;;;
1719;04.04.2013 19:00;-0,08482;5,1;0,989;0,9;2,8;;;;;;;;;;
1720;04.04.2013 19:30;-0,34769;5,1;0,988;0,8;1,8;;;;;;;;;;
1721;04.04.2013 20:00;-0,30774;5,1;0,988;0,7;2,2;;;;;;;;;;
1722;04.04.2013 20:30;-0,21539;5,11;0,986;0,7;3,3;;;;;;;;;;
1723;04.04.2013 21:00;-0,30832;5,11;0,985;0,6;3,3;;;;;;;;;;
1724;04.04.2013 21:30;-0,19136;5,11;0,985;0,6;2,4;;;;;;;;;;
1725;04.04.2013 22:00;-0,2536;5,11;0,985;0,6;4,7;;;;;;;;;;
1726;04.04.2013 22:30;-0,18094;5,08;0,984;0,6;2,7;;;;;;;;;;
1727;04.04.2013 23:00;-0,22784;5,07;0,983;0,6;2,7;;;;;;;;;;
1728;04.04.2013 23:30;-0,18152;5,06;0,98;0,6;2,4;;;;;;;;;;
1729;04.05.2013 00:00;-0,24289;5,07;0,978;0,6;1,6;;;;;;;;;;
1730;04.05.2013 00:30;-0,22552;5,07;0,978;0,6;2,7;;;;;;;;;;
1731;04.05.2013 01:00;-0,23507;5,08;0,976;0,5;2;;;;;;;;;;
1732;04.05.2013 01:30;-0,44786;5,1;0,974;0,5;2,4;;;;;;;;;;
1733;04.05.2013 02:00;-0,49736;5,1;0,974;0,4;2,5;;;;;;;;;;
1734;04.05.2013 02:30;-0,34624;5,1;0,974;0,3;2,4;;;;;;;;;;
1735;04.05.2013 03:00;-0,33727;5,11;0,973;0,3;2,7;;;;;;;;;;
1736;04.05.2013 03:30;-0,34624;5,1;0,973;0,3;2,7;;;;;;;;;;
1737;04.05.2013 04:00;-0,22031;5,09;0,968;0,4;2,7;;;;;;;;;;
1738;04.05.2013 04:30;-0,43744;5,09;0,967;0,4;2,7;;;;;;;;;;
1739;04.05.2013 05:00;-0,43801;5,08;0,965;0,3;2,1;;;;;;;;;;
1740;04.05.2013 05:30;0,845919;5,06;0,965;0,4;2,3;;;;;;;;;;
1741;04.05.2013 06:00;6,74246;5,04;0,964;0,4;1,8;;;;;;;;;;
1742;04.05.2013 06:30;26,2177;5,08;0,964;0,5;1,5;;;;;;;;;;
1743;04.05.2013 07:00;30,3179;5,06;0,962;0,5;2,8;;;;;;;;;;
1744;04.05.2013 07:30;40,1444;5,05;0,961;0,5;2,5;;;;;;;;;;
1745;04.05.2013 08:00;54,1015;4,97;0,961;0,5;3,5;;;;;;;;;;
1746;04.05.2013 08:30;79,1082;4,95;0,96;0,5;1,4;;;;;;;;;;
1747;04.05.2013 09:00;100,941;4,99;0,96;0,6;2,6;;;;;;;;;;
1748;04.05.2013 09:30;149,708;4,98;0,96;0,7;4;;;;;;;;;;
1749;04.05.2013 10:00;165,105;5;0,959;0,8;1;;;;;;;;;;
1750;04.05.2013 10:30;156,875;5,02;0,957;0,9;2,6;;;;;;;;;;
1751;04.05.2013 11:00;166,81;5;0,957;1,1;2,5;;;;;;;;;;
1752;04.05.2013 11:30;245,281;5;0,956;1,2;4;;;;;;;;;;
1753;04.05.2013 12:00;229,916;5,02;0,955;1,4;3,8;;;;;;;;;;
1754;04.05.2013 12:30;165,284;5,04;0,954;1,4;1,8;;;;;;;;;;
1755;04.05.2013 13:00;124,999;5,04;0,955;1,6;2,4;;;;;;;;;;
1756;04.05.2013 13:30;183,535;5,06;0,952;1,5;2,2;;;;;;;;;;
1757;04.05.2013 14:00;140,799;5,02;0,948;1,5;3,1;;;;;;;;;;
1758;04.05.2013 14:30;80,4798;5,01;0,947;1,3;1,6;;;;;;;;;;
1759;04.05.2013 15:00;77,4485;5,01;0,946;1,1;1,7;;;;;;;;;;
1760;04.05.2013 15:30;68,839;5,02;0,944;1,1;1,9;;;;;;;;;;
1761;04.05.2013 16:00;65,6163;4,98;0,94;1,2;2,2;;;;;;;;;;
1762;04.05.2013 16:30;46,1825;5,01;0,937;1,2;2,1;;;;;;;;;;
1763;04.05.2013 17:00;41,6104;5,05;0,934;1,1;2,1;;;;;;;;;;
1764;04.05.2013 17:30;22,1693;5,05;0,932;1;2,3;;;;;;;;;;
1765;04.05.2013 18:00;14,4559;5,05;0,931;0,8;2,7;;;;;;;;;;
1766;04.05.2013 18:30;3,2395;5,03;0,928;0,7;1,9;;;;;;;;;;
1767;04.05.2013 19:00;-0,37519;5,03;0,927;0,6;3,2;;;;;;;;;;
1768;04.05.2013 19:30;-0,73244;5,03;0,927;0,5;1;;;;;;;;;;
1769;04.05.2013 20:00;-0,69277;5,04;0,925;0,5;1,7;;;;;;;;;;
1770;04.05.2013 20:30;-0,66556;5,05;0,924;0,4;2,2;;;;;;;;;;
1771;04.05.2013 21:00;-0,7996;5,05;0,927;0,3;1,6;;;;;;;;;;
1772;04.05.2013 21:30;-0,83376;5,04;0,928;0,3;3,2;;;;;;;;;;
1773;04.05.2013 22:00;-0,89658;5,04;0,929;0,3;1,8;;;;;;;;;;
1774;04.05.2013 22:30;-1,48369;5,05;0,929;0,1;1,3;;;;;;;;;;
1775;04.05.2013 23:00;-2,53776;5,06;0,93;0;1,6;;;;;;;;;;
1776;04.05.2013 23:30;-2,65008;5,03;0,93;-0,2;1,3;;;;;;;;;;
1777;04.06.2013 00:00;-0,45625;5,03;0,93;0;1,3;;;;;;;;;;
1778;04.06.2013 00:30;0,09872;5,02;0,93;0,1;1,3;;;;;;;;;;
1779;04.06.2013 01:00;-0,51039;5,02;0,931;0,2;0,9;;;;;;;;;;
1780;04.06.2013 01:30;-0,94319;5;0,931;0,2;1,3;;;;;;;;;;
1781;04.06.2013 02:00;-0,87313;4,99;0,931;0,3;1,4;;;;;;;;;;
1782;04.06.2013 02:30;-0,92235;5,01;0,931;0,2;1,3;;;;;;;;;;
1783;04.06.2013 03:00;-0,88037;4,96;0,93;0,3;1,1;;;;;;;;;;
1784;04.06.2013 03:30;-2,94856;4,96;0,93;0;1,7;;;;;;;;;;
1785;04.06.2013 04:00;-2,29892;4,96;0,931;-0,2;1,6;;;;;;;;;;
1786;04.06.2013 04:30;-1,977;4,93;0,931;-0,2;2;;;;;;;;;;
1787;04.06.2013 05:00;-0,54223;4,96;0,932;-0,3;1,4;;;;;;;;;;
1788;04.06.2013 05:30;2,04648;4,96;0,931;-0,1;2,3;;;;;;;;;;
1789;04.06.2013 06:00;16,0962;4,96;0,933;-0,3;1,9;;;;;;;;;;
1790;04.06.2013 06:30;39,7961;4,96;0,935;-0,2;1,2;;;;;;;;;;
1791;04.06.2013 07:00;77,4467;4,96;0,937;0;1,5;;;;;;;;;;
1792;04.06.2013 07:30;84,1962;4,96;0,939;0,4;1,7;;;;;;;;;;
1793;04.06.2013 08:00;134,291;4,96;0,941;0,8;1,7;;;;;;;;;;
1794;04.06.2013 08:30;230,924;4,96;0,942;1,2;2;;;;;;;;;;
1795;04.06.2013 09:00;227,443;4,96;0,946;1,5;2,2;;;;;;;;;;
1796;04.06.2013 09:30;457,601;4,96;0,948;1,7;3;;;;;;;;;;
1797;04.06.2013 10:00;596,281;4,96;0,952;2,1;3,4;;;;;;;;;;
1798;04.06.2013 10:30;573,332;4,96;0,955;2,5;2,8;;;;;;;;;;
1799;04.06.2013 11:00;531,485;4,96;0,958;2,8;2,4;;;;;;;;;;
1800;04.06.2013 11:30;570,097;4,96;0,959;3,1;2,6;;;;;;;;;;
1801;04.06.2013 12:00;624,821;4,81;0,961;3,7;2,3;;;;;;;;;;
1802;04.06.2013 12:30;582,3802222;4,826666667;0,960888889;3,755555556;2,2;;;;;;;;;;
1803;04.06.2013 13:00;539,9394444;4,843333333;0,960777778;3,811111111;4,5;;;;;;;;;;
1804;04.06.2013 13:30;497,4986667;4,86;0,960666667;3,866666667;1,7;;;;;;;;;;
1805;04.06.2013 14:00;455,0578889;4,876666667;0,960555556;3,922222222;2,6;;;;;;;;;;
1806;04.06.2013 14:30;412,6171111;4,893333333;0,960444444;3,977777778;2,4;;;;;;;;;;
1807;04.06.2013 15:00;370,1763333;4,91;0,960333333;4,033333333;1,8;;;;;;;;;;
1808;04.06.2013 15:30;327,7355556;4,926666667;0,960222222;4,088888889;2,5;;;;;;;;;;
1809;04.06.2013 16:00;285,2947778;4,943333333;0,960111111;4,144444444;1,9;;;;;;;;;;
1810;04.06.2013 16:30;242,854;4,96;0,96;4,2;3,4;;;;;;;;;;
1811;04.06.2013 17:00;191,857;4,96;0,961;4,1;2;;;;;;;;;;
1812;04.06.2013 17:30;126,556;4,96;0,961;3,7;3,3;;;;;;;;;;
1813;04.06.2013 18:00;30,7562;4,96;0,962;3;2,7;;;;;;;;;;
1814;04.06.2013 18:30;19,1701;4,96;0,964;2,4;1,5;;;;;;;;;;
